1.0,1.0,2.0,196.0,0.0
2.0,3.0,4.0,928.0,0.0
3.0,5.0,6.0,230.0,0.0
4.0,7.0,8.0,806.0,0.0
5.0,9.0,10.0,178.0,0.0
6.0,11.0,12.0,977.0,0.0
7.0,13.0,14.0,1130.0,0.0
8.0,15.0,16.0,29.0,0.0
9.0,17.0,18.0,1030.0,0.0
10.0,19.0,20.0,1175.0,0.0
11.0,21.0,22.0,444.0,0.0
12.0,23.0,24.0,1478.0,0.0
13.0,25.0,26.0,784.0,0.0
14.0,27.0,28.0,35.0,0.0
15.0,29.0,30.0,419.0,0.0
16.0,31.0,32.0,795.0,0.0
17.0,33.0,34.0,483.0,0.0
18.0,35.0,36.0,703.0,0.0
19.0,37.0,38.0,619.0,0.0
20.0,39.0,40.0,772.0,0.0
21.0,41.0,42.0,541.0,0.0
22.0,43.0,44.0,2641.0,0.0
23.0,45.0,46.0,2196.0,0.0
24.0,47.0,48.0,779.0,0.0
25.0,49.0,50.0,489.0,0.0
26.0,51.0,52.0,668.0,100.2
27.0,53.0,54.0,1265.0,189.75
28.0,55.0,56.0,956.0,143.4
29.0,57.0,58.0,1504.0,225.6
30.0,59.0,60.0,183.0,27.45
31.0,61.0,62.0,1467.0,220.05
32.0,63.0,64.0,814.0,122.1
33.0,65.0,66.0,1198.0,179.7
34.0,67.0,68.0,337.0,50.55
35.0,69.0,70.0,1180.0,177.0
36.0,71.0,72.0,1752.0,262.8
37.0,73.0,74.0,731.0,109.65
38.0,75.0,76.0,1644.0,246.6
39.0,77.0,78.0,502.0,75.3
40.0,79.0,80.0,1761.0,264.15
41.0,81.0,82.0,343.0,51.45
42.0,83.0,84.0,257.0,38.55
43.0,85.0,86.0,962.0,144.3
44.0,87.0,88.0,878.0,131.7
45.0,89.0,90.0,260.0,39.0
