1.0,1.0,2.0,166.0,0.0
2.0,3.0,4.0,881.0,0.0
3.0,5.0,6.0,256.0,0.0
4.0,7.0,8.0,1087.0,0.0
5.0,9.0,10.0,191.0,0.0
6.0,11.0,12.0,643.0,0.0
7.0,13.0,14.0,680.0,0.0
8.0,15.0,16.0,23.0,0.0
9.0,17.0,18.0,731.0,0.0
10.0,19.0,20.0,902.0,0.0
11.0,21.0,22.0,391.0,0.0
12.0,23.0,24.0,1809.0,0.0
13.0,25.0,26.0,564.0,0.0
14.0,27.0,28.0,24.0,0.0
15.0,29.0,30.0,508.0,0.0
16.0,31.0,32.0,751.0,0.0
17.0,33.0,34.0,315.0,0.0
18.0,35.0,36.0,451.0,0.0
19.0,37.0,38.0,509.0,0.0
20.0,39.0,40.0,598.0,0.0
21.0,41.0,42.0,703.0,105.45
22.0,43.0,44.0,2251.0,337.65
23.0,45.0,46.0,1821.0,273.15
24.0,47.0,48.0,580.0,87.0
25.0,49.0,50.0,463.0,69.45
26.0,51.0,52.0,738.0,110.7
27.0,53.0,54.0,1290.0,193.5
28.0,55.0,56.0,1303.0,195.45
29.0,57.0,58.0,981.0,147.15
30.0,59.0,60.0,184.0,27.6
31.0,61.0,62.0,1777.0,266.55
32.0,63.0,64.0,617.0,92.55
33.0,65.0,66.0,750.0,112.5
34.0,67.0,68.0,463.0,69.45
35.0,69.0,70.0,1909.0,286.35
36.0,71.0,72.0,2126.0,318.9
37.0,73.0,74.0,862.0,129.3
38.0,75.0,76.0,1232.0,184.8
39.0,77.0,78.0,379.0,56.85
40.0,79.0,80.0,2051.0,307.65
41.0,81.0,82.0,406.0,60.9
42.0,83.0,84.0,258.0,38.7
43.0,85.0,86.0,1544.0,231.6
44.0,87.0,88.0,742.0,111.3
45.0,89.0,90.0,297.0,44.55
