1.0,1.0,2.0,734.0,0.0
2.0,3.0,4.0,426.0,0.0
3.0,5.0,6.0,152.0,0.0
4.0,7.0,8.0,1000.0,0.0
5.0,9.0,10.0,514.0,0.0
6.0,11.0,12.0,710.0,0.0
7.0,13.0,14.0,537.0,0.0
8.0,15.0,16.0,844.0,0.0
9.0,17.0,18.0,1244.0,0.0
10.0,19.0,20.0,389.0,0.0
11.0,21.0,22.0,1565.0,0.0
12.0,23.0,24.0,497.0,0.0
13.0,25.0,26.0,760.0,0.0
14.0,27.0,28.0,551.0,0.0
15.0,29.0,30.0,784.0,0.0
16.0,31.0,32.0,1148.0,172.2
17.0,33.0,34.0,844.0,126.6
18.0,35.0,36.0,739.0,110.85
19.0,37.0,38.0,471.0,70.65
20.0,39.0,40.0,783.0,117.45
21.0,41.0,42.0,1146.0,171.9
22.0,43.0,44.0,1041.0,156.15
23.0,45.0,46.0,701.0,105.15
24.0,47.0,48.0,819.0,122.85
25.0,49.0,50.0,1223.0,183.45
26.0,51.0,52.0,1164.0,174.6
27.0,53.0,54.0,782.0,117.3
28.0,55.0,56.0,393.0,58.95
29.0,57.0,58.0,692.0,103.8
30.0,59.0,60.0,1061.0,159.15
