1.0,1.0,2.0,1083.0,0.0
2.0,3.0,4.0,125.0,0.0
3.0,5.0,6.0,973.0,0.0
4.0,7.0,8.0,234.0,0.0
5.0,9.0,10.0,525.0,0.0
6.0,11.0,12.0,638.0,0.0
7.0,13.0,14.0,136.0,0.0
8.0,15.0,16.0,382.0,0.0
9.0,17.0,18.0,909.0,0.0
10.0,19.0,20.0,23.0,0.0
11.0,21.0,22.0,362.0,0.0
12.0,23.0,24.0,1534.0,0.0
13.0,25.0,26.0,793.0,0.0
14.0,27.0,28.0,30.0,0.0
15.0,29.0,30.0,1015.0,0.0
16.0,31.0,32.0,346.0,0.0
17.0,33.0,34.0,772.0,0.0
18.0,35.0,36.0,657.0,0.0
19.0,37.0,38.0,1024.0,0.0
20.0,39.0,40.0,518.0,0.0
21.0,41.0,42.0,1368.0,205.2
22.0,43.0,44.0,549.0,82.35
23.0,45.0,46.0,1464.0,219.6
24.0,47.0,48.0,1936.0,290.4
25.0,49.0,50.0,773.0,115.95
26.0,51.0,52.0,571.0,85.65
27.0,53.0,54.0,666.0,99.9
28.0,55.0,56.0,820.0,123.0
29.0,57.0,58.0,1339.0,200.85
30.0,59.0,60.0,160.0,24.0
31.0,61.0,62.0,1244.0,186.6
32.0,63.0,64.0,432.0,64.8
33.0,65.0,66.0,467.0,70.05
34.0,67.0,68.0,1448.0,217.2
35.0,69.0,70.0,882.0,132.3
36.0,71.0,72.0,932.0,139.8
37.0,73.0,74.0,1278.0,191.7
38.0,75.0,76.0,204.0,30.6
39.0,77.0,78.0,1647.0,247.05
40.0,79.0,80.0,2498.0,374.7
41.0,81.0,82.0,2086.0,312.9
42.0,83.0,84.0,329.0,49.35
43.0,85.0,86.0,1714.0,257.1
44.0,87.0,88.0,501.0,75.15
45.0,89.0,90.0,1073.0,160.95
46.0,91.0,92.0,1045.0,156.75
47.0,93.0,94.0,278.0,41.7
48.0,95.0,96.0,1617.0,242.55
49.0,97.0,98.0,916.0,137.4
50.0,99.0,100.0,394.0,59.1
