1.0,1.0,2.0,221.0,0.0
2.0,3.0,4.0,885.0,0.0
3.0,5.0,6.0,285.0,0.0
4.0,7.0,8.0,720.0,0.0
5.0,9.0,10.0,185.0,0.0
6.0,11.0,12.0,577.0,0.0
7.0,13.0,14.0,1198.0,0.0
8.0,15.0,16.0,37.0,0.0
9.0,17.0,18.0,655.0,0.0
10.0,19.0,20.0,1151.0,0.0
11.0,21.0,22.0,335.0,0.0
12.0,23.0,24.0,2076.0,0.0
13.0,25.0,26.0,515.0,0.0
14.0,27.0,28.0,26.0,0.0
15.0,29.0,30.0,495.0,0.0
16.0,31.0,32.0,835.0,0.0
17.0,33.0,34.0,300.0,0.0
18.0,35.0,36.0,530.0,0.0
19.0,37.0,38.0,521.0,0.0
20.0,39.0,40.0,780.0,0.0
21.0,41.0,42.0,790.0,118.5
22.0,43.0,44.0,2107.0,316.05
23.0,45.0,46.0,1898.0,284.7
24.0,47.0,48.0,630.0,94.5
25.0,49.0,50.0,551.0,82.65
26.0,51.0,52.0,508.0,76.2
27.0,53.0,54.0,1065.0,159.75
28.0,55.0,56.0,975.0,146.25
29.0,57.0,58.0,1220.0,183.0
30.0,59.0,60.0,137.0,20.55
31.0,61.0,62.0,1107.0,166.05
32.0,63.0,64.0,716.0,107.4
33.0,65.0,66.0,758.0,113.7
34.0,67.0,68.0,561.0,84.15
35.0,69.0,70.0,1342.0,201.3
36.0,71.0,72.0,2081.0,312.15
37.0,73.0,74.0,691.0,103.65
38.0,75.0,76.0,1307.0,196.05
39.0,77.0,78.0,477.0,71.55
40.0,79.0,80.0,2759.0,413.85
41.0,81.0,82.0,249.0,37.35
42.0,83.0,84.0,222.0,33.3
43.0,85.0,86.0,1624.0,243.6
44.0,87.0,88.0,960.0,144.0
45.0,89.0,90.0,254.0,38.1
