1.0,1.0,2.0,411.0,0.0
2.0,3.0,4.0,438.0,0.0
3.0,5.0,6.0,177.0,0.0
4.0,7.0,8.0,1704.0,0.0
5.0,9.0,10.0,742.0,0.0
6.0,11.0,12.0,562.0,0.0
7.0,13.0,14.0,879.0,0.0
8.0,15.0,16.0,935.0,0.0
9.0,17.0,18.0,995.0,0.0
10.0,19.0,20.0,593.0,0.0
11.0,21.0,22.0,1017.0,0.0
12.0,23.0,24.0,388.0,0.0
13.0,25.0,26.0,530.0,0.0
14.0,27.0,28.0,737.0,0.0
15.0,29.0,30.0,836.0,0.0
16.0,31.0,32.0,739.0,110.85
17.0,33.0,34.0,678.0,101.7
18.0,35.0,36.0,577.0,86.55
19.0,37.0,38.0,598.0,89.7
20.0,39.0,40.0,684.0,102.6
21.0,41.0,42.0,1138.0,170.7
22.0,43.0,44.0,1179.0,176.85
23.0,45.0,46.0,913.0,136.95
24.0,47.0,48.0,1060.0,159.0
25.0,49.0,50.0,1849.0,277.35
26.0,51.0,52.0,1078.0,161.7
27.0,53.0,54.0,919.0,137.85
28.0,55.0,56.0,518.0,77.7
29.0,57.0,58.0,522.0,78.3
30.0,59.0,60.0,641.0,96.15
