1.0,1.0,2.0,1097.0,0.0
2.0,3.0,4.0,142.0,0.0
3.0,5.0,6.0,1147.0,0.0
4.0,7.0,8.0,352.0,0.0
5.0,9.0,10.0,589.0,0.0
6.0,11.0,12.0,837.0,0.0
7.0,13.0,14.0,198.0,0.0
8.0,15.0,16.0,473.0,0.0
9.0,17.0,18.0,869.0,0.0
10.0,19.0,20.0,40.0,0.0
11.0,21.0,22.0,425.0,0.0
12.0,23.0,24.0,1935.0,0.0
13.0,25.0,26.0,729.0,0.0
14.0,27.0,28.0,38.0,0.0
15.0,29.0,30.0,907.0,0.0
16.0,31.0,32.0,441.0,0.0
17.0,33.0,34.0,666.0,0.0
18.0,35.0,36.0,629.0,0.0
19.0,37.0,38.0,845.0,0.0
20.0,39.0,40.0,309.0,0.0
21.0,41.0,42.0,1640.0,246.0
22.0,43.0,44.0,546.0,81.9
23.0,45.0,46.0,1849.0,277.35
24.0,47.0,48.0,1798.0,269.7
25.0,49.0,50.0,744.0,111.6
26.0,51.0,52.0,530.0,79.5
27.0,53.0,54.0,692.0,103.8
28.0,55.0,56.0,1206.0,180.9
29.0,57.0,58.0,1217.0,182.55
30.0,59.0,60.0,197.0,29.55
31.0,61.0,62.0,1100.0,165.0
32.0,63.0,64.0,468.0,70.2
33.0,65.0,66.0,513.0,76.95
34.0,67.0,68.0,1632.0,244.8
35.0,69.0,70.0,502.0,75.3
36.0,71.0,72.0,1262.0,189.3
37.0,73.0,74.0,1499.0,224.85
38.0,75.0,76.0,275.0,41.25
39.0,77.0,78.0,925.0,138.75
40.0,79.0,80.0,1982.0,297.3
41.0,81.0,82.0,1632.0,244.8
42.0,83.0,84.0,383.0,57.45
43.0,85.0,86.0,2027.0,304.05
44.0,87.0,88.0,580.0,87.0
45.0,89.0,90.0,1103.0,165.45
46.0,91.0,92.0,1139.0,170.85
47.0,93.0,94.0,266.0,39.9
48.0,95.0,96.0,964.0,144.6
49.0,97.0,98.0,709.0,106.35
50.0,99.0,100.0,389.0,58.35
