1.0,1.0,2.0,474.0,0.0
2.0,3.0,4.0,940.0,0.0
3.0,5.0,6.0,725.0,0.0
4.0,7.0,8.0,1681.0,0.0
5.0,9.0,10.0,865.0,0.0
6.0,11.0,12.0,882.0,0.0
7.0,13.0,14.0,630.0,0.0
8.0,15.0,16.0,977.0,0.0
9.0,17.0,18.0,254.0,0.0
10.0,19.0,20.0,523.0,0.0
11.0,21.0,22.0,1223.0,0.0
12.0,23.0,24.0,350.0,0.0
13.0,25.0,26.0,659.0,0.0
14.0,27.0,28.0,416.0,0.0
15.0,29.0,30.0,681.0,0.0
16.0,31.0,32.0,676.0,0.0
17.0,33.0,34.0,725.0,0.0
18.0,35.0,36.0,617.0,0.0
19.0,37.0,38.0,961.0,0.0
20.0,39.0,40.0,563.0,0.0
21.0,41.0,42.0,477.0,71.55
22.0,43.0,44.0,836.0,125.4
23.0,45.0,46.0,1026.0,153.9
24.0,47.0,48.0,1130.0,169.5
25.0,49.0,50.0,753.0,112.95
26.0,51.0,52.0,709.0,106.35
27.0,53.0,54.0,590.0,88.5
28.0,55.0,56.0,801.0,120.15
29.0,57.0,58.0,431.0,64.65
30.0,59.0,60.0,1129.0,169.35
31.0,61.0,62.0,524.0,78.6
32.0,63.0,64.0,860.0,129.0
33.0,65.0,66.0,364.0,54.6
34.0,67.0,68.0,1682.0,252.3
35.0,69.0,70.0,252.0,37.8
