1.0,1.0,2.0,1072.0,0.0
2.0,3.0,4.0,900.0,0.0
3.0,5.0,6.0,739.0,0.0
4.0,7.0,8.0,1349.0,0.0
5.0,9.0,10.0,998.0,0.0
6.0,11.0,12.0,859.0,0.0
7.0,13.0,14.0,429.0,0.0
8.0,15.0,16.0,748.0,0.0
9.0,17.0,18.0,495.0,0.0
10.0,19.0,20.0,543.0,0.0
11.0,21.0,22.0,692.0,0.0
12.0,23.0,24.0,1319.0,0.0
13.0,25.0,26.0,2342.0,0.0
14.0,27.0,28.0,299.0,0.0
15.0,29.0,30.0,827.0,0.0
16.0,31.0,32.0,830.0,0.0
17.0,33.0,34.0,1497.0,0.0
18.0,35.0,36.0,795.0,0.0
19.0,37.0,38.0,675.0,0.0
20.0,39.0,40.0,783.0,0.0
21.0,41.0,42.0,1095.0,164.25
22.0,43.0,44.0,1053.0,157.95
23.0,45.0,46.0,718.0,107.7
24.0,47.0,48.0,791.0,118.65
25.0,49.0,50.0,852.0,127.8
26.0,51.0,52.0,1723.0,258.45
27.0,53.0,54.0,295.0,44.25
28.0,55.0,56.0,1004.0,150.6
29.0,57.0,58.0,664.0,99.6
30.0,59.0,60.0,537.0,80.55
31.0,61.0,62.0,634.0,95.1
32.0,63.0,64.0,443.0,66.45
33.0,65.0,66.0,814.0,122.1
34.0,67.0,68.0,789.0,118.35
35.0,69.0,70.0,709.0,106.35
36.0,71.0,72.0,882.0,132.3
37.0,73.0,74.0,933.0,139.95
38.0,75.0,76.0,1630.0,244.5
39.0,77.0,78.0,1116.0,167.4
40.0,79.0,80.0,442.0,66.3
