1.0,1.0,2.0,1576.0,0.0
2.0,3.0,4.0,126.0,0.0
3.0,5.0,6.0,640.0,0.0
4.0,7.0,8.0,242.0,0.0
5.0,9.0,10.0,644.0,0.0
6.0,11.0,12.0,1063.0,0.0
7.0,13.0,14.0,149.0,0.0
8.0,15.0,16.0,296.0,0.0
9.0,17.0,18.0,846.0,0.0
10.0,19.0,20.0,36.0,0.0
11.0,21.0,22.0,425.0,0.0
12.0,23.0,24.0,1222.0,0.0
13.0,25.0,26.0,498.0,0.0
14.0,27.0,28.0,37.0,0.0
15.0,29.0,30.0,886.0,0.0
16.0,31.0,32.0,320.0,0.0
17.0,33.0,34.0,633.0,0.0
18.0,35.0,36.0,559.0,0.0
19.0,37.0,38.0,541.0,0.0
20.0,39.0,40.0,307.0,0.0
21.0,41.0,42.0,1288.0,193.2
22.0,43.0,44.0,796.0,119.4
23.0,45.0,46.0,2058.0,308.7
24.0,47.0,48.0,1672.0,250.8
25.0,49.0,50.0,723.0,108.45
26.0,51.0,52.0,533.0,79.95
27.0,53.0,54.0,773.0,115.95
28.0,55.0,56.0,1283.0,192.45
29.0,57.0,58.0,990.0,148.5
30.0,59.0,60.0,135.0,20.25
31.0,61.0,62.0,726.0,108.9
32.0,63.0,64.0,380.0,57.0
33.0,65.0,66.0,444.0,66.6
34.0,67.0,68.0,1088.0,163.2
35.0,69.0,70.0,940.0,141.0
36.0,71.0,72.0,1163.0,174.45
37.0,73.0,74.0,793.0,118.95
38.0,75.0,76.0,373.0,55.95
39.0,77.0,78.0,1323.0,198.45
40.0,79.0,80.0,2749.0,412.35
41.0,81.0,82.0,1317.0,197.55
42.0,83.0,84.0,302.0,45.3
43.0,85.0,86.0,1223.0,183.45
44.0,87.0,88.0,783.0,117.45
45.0,89.0,90.0,765.0,114.75
46.0,91.0,92.0,1154.0,173.1
47.0,93.0,94.0,338.0,50.7
48.0,95.0,96.0,1425.0,213.75
49.0,97.0,98.0,731.0,109.65
50.0,99.0,100.0,265.0,39.75
