1.0,1.0,2.0,314.0,0.0
2.0,3.0,4.0,388.0,0.0
3.0,5.0,6.0,422.0,0.0
4.0,7.0,8.0,783.0,0.0
5.0,9.0,10.0,1146.0,0.0
6.0,11.0,12.0,177.0,0.0
7.0,13.0,14.0,1130.0,0.0
8.0,15.0,16.0,213.0,0.0
9.0,17.0,18.0,766.0,0.0
10.0,19.0,20.0,600.0,0.0
11.0,21.0,22.0,291.0,43.65
12.0,23.0,24.0,696.0,104.4
13.0,25.0,26.0,240.0,36.0
14.0,27.0,28.0,297.0,44.55
15.0,29.0,30.0,157.0,23.55
16.0,31.0,32.0,369.0,55.35
17.0,33.0,34.0,159.0,23.85
18.0,35.0,36.0,328.0,49.2
19.0,37.0,38.0,294.0,44.1
20.0,39.0,40.0,536.0,80.4
21.0,41.0,42.0,142.0,21.3
22.0,43.0,44.0,568.0,85.2
23.0,45.0,46.0,889.0,133.35
24.0,47.0,48.0,189.0,28.35
25.0,49.0,50.0,201.0,30.15
26.0,51.0,52.0,464.0,69.6
27.0,53.0,54.0,355.0,53.25
28.0,55.0,56.0,331.0,49.65
29.0,57.0,58.0,620.0,93.0
30.0,59.0,60.0,202.0,30.3
