0,63,85,85,212,85,109,212,63,109,212,0,65,212,109,63,85,63,212,109,63,0,109,212,109,85,63,65,63,65,0,212,85,85,0,109,65,63,65,212,65,0,63,212,0,63,212,63,0,65,85,63,109,65,109,109,0,65,212,85,65,0
62,0,114,114,247,114,164,247,0,164,247,62,121,247,164,0,114,0,247,164,0,62,164,247,164,114,0,121,0,121,62,247,114,114,62,164,121,0,121,247,121,62,0,247,62,0,247,0,62,121,114,0,164,121,164,164,62,121,247,114,121,62
81,111,0,0,142,0,177,142,111,177,142,81,106,142,177,111,0,111,142,177,111,81,177,142,177,0,111,106,111,106,81,142,0,0,81,177,106,111,106,142,106,81,111,142,81,111,142,111,81,106,0,111,177,106,177,177,81,106,142,0,106,81
81,111,0,0,142,0,177,142,111,177,142,81,106,142,177,111,0,111,142,177,111,81,177,142,177,0,111,106,111,106,81,142,0,0,81,177,106,111,106,142,106,81,111,142,81,111,142,111,81,106,0,111,177,106,177,177,81,106,142,0,106,81
213,243,144,144,0,144,309,0,243,309,0,213,231,0,309,243,144,243,0,309,243,213,309,0,309,144,243,231,243,231,213,0,144,144,213,309,231,243,231,0,231,213,243,0,213,243,0,243,213,231,144,243,309,231,309,309,213,231,0,144,231,213
81,111,0,0,142,0,177,142,111,177,142,81,106,142,177,111,0,111,142,177,111,81,177,142,177,0,111,106,111,106,81,142,0,0,81,177,106,111,106,142,106,81,111,142,81,111,142,111,81,106,0,111,177,106,177,177,81,106,142,0,106,81
111,165,183,183,310,183,0,310,165,0,310,111,92,310,0,165,183,165,310,0,165,111,0,310,0,183,165,92,165,92,111,310,183,183,111,0,92,165,92,310,92,111,165,310,111,165,310,165,111,92,183,165,0,92,0,0,111,92,310,183,92,111
213,243,144,144,0,144,309,0,243,309,0,213,231,0,309,243,144,243,0,309,243,213,309,0,309,144,243,231,243,231,213,0,144,144,213,309,231,243,231,0,231,213,243,0,213,243,0,243,213,231,144,243,309,231,309,309,213,231,0,144,231,213
62,0,114,114,247,114,164,247,0,164,247,62,121,247,164,0,114,0,247,164,0,62,164,247,164,114,0,121,0,121,62,247,114,114,62,164,121,0,121,247,121,62,0,247,62,0,247,0,62,121,114,0,164,121,164,164,62,121,247,114,121,62
111,165,183,183,310,183,0,310,165,0,310,111,92,310,0,165,183,165,310,0,165,111,0,310,0,183,165,92,165,92,111,310,183,183,111,0,92,165,92,310,92,111,165,310,111,165,310,165,111,92,183,165,0,92,0,0,111,92,310,183,92,111
