1.0,1.0,2.0,1089.0,0.0
2.0,3.0,4.0,798.0,0.0
3.0,5.0,6.0,748.0,0.0
4.0,7.0,8.0,1471.0,0.0
5.0,9.0,10.0,924.0,0.0
6.0,11.0,12.0,997.0,0.0
7.0,13.0,14.0,460.0,0.0
8.0,15.0,16.0,821.0,0.0
9.0,17.0,18.0,583.0,0.0
10.0,19.0,20.0,540.0,0.0
11.0,21.0,22.0,790.0,0.0
12.0,23.0,24.0,1546.0,0.0
13.0,25.0,26.0,2443.0,0.0
14.0,27.0,28.0,334.0,0.0
15.0,29.0,30.0,681.0,0.0
16.0,31.0,32.0,569.0,85.35
17.0,33.0,34.0,943.0,141.45
18.0,35.0,36.0,628.0,94.2
19.0,37.0,38.0,577.0,86.55
20.0,39.0,40.0,768.0,115.2
21.0,41.0,42.0,1086.0,162.9
22.0,43.0,44.0,1494.0,224.1
23.0,45.0,46.0,617.0,92.55
24.0,47.0,48.0,748.0,112.2
25.0,49.0,50.0,733.0,109.95
26.0,51.0,52.0,1541.0,231.15
27.0,53.0,54.0,190.0,28.5
28.0,55.0,56.0,823.0,123.45
29.0,57.0,58.0,848.0,127.2
30.0,59.0,60.0,499.0,74.85
31.0,61.0,62.0,547.0,82.05
32.0,63.0,64.0,487.0,73.05
33.0,65.0,66.0,868.0,130.2
34.0,67.0,68.0,558.0,83.7
35.0,69.0,70.0,989.0,148.35
36.0,71.0,72.0,1151.0,172.65
37.0,73.0,74.0,829.0,124.35
38.0,75.0,76.0,1482.0,222.3
39.0,77.0,78.0,725.0,108.75
40.0,79.0,80.0,720.0,108.0
