1.0,1.0,2.0,199.0,0.0
2.0,3.0,4.0,1022.0,0.0
3.0,5.0,6.0,316.0,0.0
4.0,7.0,8.0,1118.0,0.0
5.0,9.0,10.0,132.0,0.0
6.0,11.0,12.0,957.0,0.0
7.0,13.0,14.0,1115.0,0.0
8.0,15.0,16.0,27.0,0.0
9.0,17.0,18.0,790.0,0.0
10.0,19.0,20.0,687.0,0.0
11.0,21.0,22.0,290.0,0.0
12.0,23.0,24.0,1256.0,0.0
13.0,25.0,26.0,749.0,0.0
14.0,27.0,28.0,35.0,0.0
15.0,29.0,30.0,412.0,0.0
16.0,31.0,32.0,849.0,0.0
17.0,33.0,34.0,401.0,0.0
18.0,35.0,36.0,410.0,0.0
19.0,37.0,38.0,439.0,0.0
20.0,39.0,40.0,742.0,0.0
21.0,41.0,42.0,749.0,0.0
22.0,43.0,44.0,2392.0,0.0
23.0,45.0,46.0,2165.0,0.0
24.0,47.0,48.0,653.0,0.0
25.0,49.0,50.0,764.0,0.0
26.0,51.0,52.0,804.0,120.6
27.0,53.0,54.0,831.0,124.65
28.0,55.0,56.0,1181.0,177.15
29.0,57.0,58.0,1480.0,222.0
30.0,59.0,60.0,183.0,27.45
31.0,61.0,62.0,1393.0,208.95
32.0,63.0,64.0,822.0,123.3
33.0,65.0,66.0,879.0,131.85
34.0,67.0,68.0,553.0,82.95
35.0,69.0,70.0,1205.0,180.75
36.0,71.0,72.0,1754.0,263.1
37.0,73.0,74.0,823.0,123.45
38.0,75.0,76.0,1529.0,229.35
39.0,77.0,78.0,558.0,83.7
40.0,79.0,80.0,2845.0,426.75
41.0,81.0,82.0,236.0,35.4
42.0,83.0,84.0,199.0,29.85
43.0,85.0,86.0,1221.0,183.15
44.0,87.0,88.0,738.0,110.7
45.0,89.0,90.0,252.0,37.8
