1.0,1.0,2.0,125.0,0.0
2.0,3.0,4.0,717.0,0.0
3.0,5.0,6.0,339.0,0.0
4.0,7.0,8.0,952.0,0.0
5.0,9.0,10.0,110.0,0.0
6.0,11.0,12.0,680.0,0.0
7.0,13.0,14.0,1196.0,0.0
8.0,15.0,16.0,29.0,0.0
9.0,17.0,18.0,983.0,0.0
10.0,19.0,20.0,1118.0,0.0
11.0,21.0,22.0,340.0,0.0
12.0,23.0,24.0,1664.0,0.0
13.0,25.0,26.0,913.0,0.0
14.0,27.0,28.0,23.0,0.0
15.0,29.0,30.0,517.0,0.0
16.0,31.0,32.0,670.0,0.0
17.0,33.0,34.0,501.0,0.0
18.0,35.0,36.0,616.0,0.0
19.0,37.0,38.0,574.0,0.0
20.0,39.0,40.0,617.0,0.0
21.0,41.0,42.0,649.0,97.35
22.0,43.0,44.0,1690.0,253.5
23.0,45.0,46.0,1375.0,206.25
24.0,47.0,48.0,886.0,132.9
25.0,49.0,50.0,742.0,111.3
26.0,51.0,52.0,672.0,100.8
27.0,53.0,54.0,703.0,105.45
28.0,55.0,56.0,1365.0,204.75
29.0,57.0,58.0,1129.0,169.35
30.0,59.0,60.0,124.0,18.6
31.0,61.0,62.0,1430.0,214.5
32.0,63.0,64.0,831.0,124.65
33.0,65.0,66.0,974.0,146.1
34.0,67.0,68.0,345.0,51.75
35.0,69.0,70.0,1396.0,209.4
36.0,71.0,72.0,1309.0,196.35
37.0,73.0,74.0,567.0,85.05
38.0,75.0,76.0,1098.0,164.7
39.0,77.0,78.0,489.0,73.35
40.0,79.0,80.0,2812.0,421.8
41.0,81.0,82.0,307.0,46.05
42.0,83.0,84.0,309.0,46.35
43.0,85.0,86.0,1058.0,158.7
44.0,87.0,88.0,745.0,111.75
45.0,89.0,90.0,326.0,48.9
