1.0,1.0,2.0,488.0,0.0
2.0,3.0,4.0,1191.0,0.0
3.0,5.0,6.0,631.0,0.0
4.0,7.0,8.0,1218.0,0.0
5.0,9.0,10.0,687.0,0.0
6.0,11.0,12.0,477.0,0.0
7.0,13.0,14.0,652.0,0.0
8.0,15.0,16.0,889.0,0.0
9.0,17.0,18.0,368.0,0.0
10.0,19.0,20.0,459.0,0.0
11.0,21.0,22.0,1396.0,0.0
12.0,23.0,24.0,326.0,0.0
13.0,25.0,26.0,667.0,0.0
14.0,27.0,28.0,800.0,0.0
15.0,29.0,30.0,488.0,0.0
16.0,31.0,32.0,801.0,0.0
17.0,33.0,34.0,1031.0,0.0
18.0,35.0,36.0,492.0,0.0
19.0,37.0,38.0,523.0,0.0
20.0,39.0,40.0,879.0,0.0
21.0,41.0,42.0,435.0,65.25
22.0,43.0,44.0,590.0,88.5
23.0,45.0,46.0,976.0,146.4
24.0,47.0,48.0,1152.0,172.8
25.0,49.0,50.0,794.0,119.1
26.0,51.0,52.0,685.0,102.75
27.0,53.0,54.0,637.0,95.55
28.0,55.0,56.0,841.0,126.15
29.0,57.0,58.0,309.0,46.35
30.0,59.0,60.0,1196.0,179.4
31.0,61.0,62.0,597.0,89.55
32.0,63.0,64.0,733.0,109.95
33.0,65.0,66.0,346.0,51.9
34.0,67.0,68.0,1764.0,264.6
35.0,69.0,70.0,428.0,64.2
