1.0,1.0,2.0,804.0,0.0
2.0,3.0,4.0,1716.0,0.0
3.0,5.0,6.0,677.0,0.0
4.0,7.0,8.0,1214.0,0.0
5.0,9.0,10.0,1014.0,0.0
6.0,11.0,12.0,518.0,0.0
7.0,13.0,14.0,499.0,0.0
8.0,15.0,16.0,1031.0,0.0
9.0,17.0,18.0,367.0,0.0
10.0,19.0,20.0,465.0,0.0
11.0,21.0,22.0,1162.0,0.0
12.0,23.0,24.0,405.0,0.0
13.0,25.0,26.0,726.0,0.0
14.0,27.0,28.0,607.0,0.0
15.0,29.0,30.0,807.0,0.0
16.0,31.0,32.0,738.0,0.0
17.0,33.0,34.0,744.0,0.0
18.0,35.0,36.0,669.0,0.0
19.0,37.0,38.0,989.0,0.0
20.0,39.0,40.0,831.0,0.0
21.0,41.0,42.0,701.0,105.15
22.0,43.0,44.0,583.0,87.45
23.0,45.0,46.0,938.0,140.7
24.0,47.0,48.0,785.0,117.75
25.0,49.0,50.0,566.0,84.9
26.0,51.0,52.0,521.0,78.15
27.0,53.0,54.0,454.0,68.1
28.0,55.0,56.0,1015.0,152.25
29.0,57.0,58.0,411.0,61.65
30.0,59.0,60.0,1136.0,170.4
31.0,61.0,62.0,554.0,83.1
32.0,63.0,64.0,976.0,146.4
33.0,65.0,66.0,304.0,45.6
34.0,67.0,68.0,1048.0,157.2
35.0,69.0,70.0,275.0,41.25
