1.0,1.0,2.0,1615.0,0.0
2.0,3.0,4.0,142.0,0.0
3.0,5.0,6.0,1029.0,0.0
4.0,7.0,8.0,230.0,0.0
5.0,9.0,10.0,575.0,0.0
6.0,11.0,12.0,890.0,0.0
7.0,13.0,14.0,202.0,0.0
8.0,15.0,16.0,359.0,0.0
9.0,17.0,18.0,974.0,0.0
10.0,19.0,20.0,40.0,0.0
11.0,21.0,22.0,227.0,0.0
12.0,23.0,24.0,1298.0,0.0
13.0,25.0,26.0,465.0,0.0
14.0,27.0,28.0,21.0,0.0
15.0,29.0,30.0,1508.0,0.0
16.0,31.0,32.0,295.0,0.0
17.0,33.0,34.0,795.0,0.0
18.0,35.0,36.0,440.0,0.0
19.0,37.0,38.0,854.0,0.0
20.0,39.0,40.0,396.0,0.0
21.0,41.0,42.0,1594.0,0.0
22.0,43.0,44.0,515.0,0.0
23.0,45.0,46.0,1599.0,0.0
24.0,47.0,48.0,1565.0,0.0
25.0,49.0,50.0,524.0,0.0
26.0,51.0,52.0,828.0,124.2
27.0,53.0,54.0,805.0,120.75
28.0,55.0,56.0,965.0,144.75
29.0,57.0,58.0,791.0,118.65
30.0,59.0,60.0,200.0,30.0
31.0,61.0,62.0,1178.0,176.7
32.0,63.0,64.0,433.0,64.95
33.0,65.0,66.0,505.0,75.75
34.0,67.0,68.0,1412.0,211.8
35.0,69.0,70.0,744.0,111.6
36.0,71.0,72.0,1409.0,211.35
37.0,73.0,74.0,1128.0,169.2
38.0,75.0,76.0,268.0,40.2
39.0,77.0,78.0,1443.0,216.45
40.0,79.0,80.0,1687.0,253.05
41.0,81.0,82.0,1508.0,226.2
42.0,83.0,84.0,365.0,54.75
43.0,85.0,86.0,1918.0,287.7
44.0,87.0,88.0,549.0,82.35
45.0,89.0,90.0,1276.0,191.4
46.0,91.0,92.0,932.0,139.8
47.0,93.0,94.0,252.0,37.8
48.0,95.0,96.0,1507.0,226.05
49.0,97.0,98.0,1008.0,151.2
50.0,99.0,100.0,244.0,36.6
