1.0,1.0,2.0,795.0,0.0
2.0,3.0,4.0,384.0,0.0
3.0,5.0,6.0,206.0,0.0
4.0,7.0,8.0,1057.0,0.0
5.0,9.0,10.0,522.0,0.0
6.0,11.0,12.0,933.0,0.0
7.0,13.0,14.0,697.0,0.0
8.0,15.0,16.0,613.0,0.0
9.0,17.0,18.0,899.0,0.0
10.0,19.0,20.0,566.0,0.0
11.0,21.0,22.0,1797.0,0.0
12.0,23.0,24.0,528.0,0.0
13.0,25.0,26.0,920.0,0.0
14.0,27.0,28.0,599.0,0.0
15.0,29.0,30.0,762.0,0.0
16.0,31.0,32.0,834.0,125.1
17.0,33.0,34.0,675.0,101.25
18.0,35.0,36.0,873.0,130.95
19.0,37.0,38.0,562.0,84.3
20.0,39.0,40.0,741.0,111.15
21.0,41.0,42.0,923.0,138.45
22.0,43.0,44.0,1146.0,171.9
23.0,45.0,46.0,939.0,140.85
24.0,47.0,48.0,853.0,127.95
25.0,49.0,50.0,1696.0,254.4
26.0,51.0,52.0,1111.0,166.65
27.0,53.0,54.0,912.0,136.8
28.0,55.0,56.0,547.0,82.05
29.0,57.0,58.0,621.0,93.15
30.0,59.0,60.0,686.0,102.9
