1.0,1.0,2.0,197.0,0.0
2.0,3.0,4.0,769.0,0.0
3.0,5.0,6.0,361.0,0.0
4.0,7.0,8.0,824.0,0.0
5.0,9.0,10.0,118.0,0.0
6.0,11.0,12.0,865.0,0.0
7.0,13.0,14.0,941.0,0.0
8.0,15.0,16.0,39.0,0.0
9.0,17.0,18.0,622.0,0.0
10.0,19.0,20.0,950.0,0.0
11.0,21.0,22.0,329.0,0.0
12.0,23.0,24.0,1722.0,0.0
13.0,25.0,26.0,854.0,0.0
14.0,27.0,28.0,29.0,0.0
15.0,29.0,30.0,452.0,0.0
16.0,31.0,32.0,591.0,0.0
17.0,33.0,34.0,521.0,0.0
18.0,35.0,36.0,534.0,0.0
19.0,37.0,38.0,551.0,0.0
20.0,39.0,40.0,998.0,0.0
21.0,41.0,42.0,533.0,0.0
22.0,43.0,44.0,1723.0,0.0
23.0,45.0,46.0,1827.0,0.0
24.0,47.0,48.0,542.0,0.0
25.0,49.0,50.0,746.0,0.0
26.0,51.0,52.0,791.0,118.65
27.0,53.0,54.0,910.0,136.5
28.0,55.0,56.0,933.0,139.95
29.0,57.0,58.0,1429.0,214.35
30.0,59.0,60.0,148.0,22.2
31.0,61.0,62.0,1480.0,222.0
32.0,63.0,64.0,596.0,89.4
33.0,65.0,66.0,674.0,101.1
34.0,67.0,68.0,304.0,45.6
35.0,69.0,70.0,1612.0,241.8
36.0,71.0,72.0,1727.0,259.05
37.0,73.0,74.0,660.0,99.0
38.0,75.0,76.0,1458.0,218.7
39.0,77.0,78.0,472.0,70.8
40.0,79.0,80.0,2592.0,388.8
41.0,81.0,82.0,371.0,55.65
42.0,83.0,84.0,347.0,52.05
43.0,85.0,86.0,1279.0,191.85
44.0,87.0,88.0,598.0,89.7
45.0,89.0,90.0,412.0,61.8
