1.0,1.0,2.0,1039.0,0.0
2.0,3.0,4.0,1160.0,0.0
3.0,5.0,6.0,489.0,0.0
4.0,7.0,8.0,1245.0,0.0
5.0,9.0,10.0,1123.0,0.0
6.0,11.0,12.0,777.0,0.0
7.0,13.0,14.0,441.0,0.0
8.0,15.0,16.0,498.0,0.0
9.0,17.0,18.0,618.0,0.0
10.0,19.0,20.0,549.0,0.0
11.0,21.0,22.0,655.0,0.0
12.0,23.0,24.0,1929.0,0.0
13.0,25.0,26.0,1587.0,0.0
14.0,27.0,28.0,342.0,0.0
15.0,29.0,30.0,1013.0,0.0
16.0,31.0,32.0,744.0,111.6
17.0,33.0,34.0,887.0,133.05
18.0,35.0,36.0,1049.0,157.35
19.0,37.0,38.0,805.0,120.75
20.0,39.0,40.0,1197.0,179.55
21.0,41.0,42.0,1070.0,160.5
22.0,43.0,44.0,1424.0,213.6
23.0,45.0,46.0,1004.0,150.6
24.0,47.0,48.0,816.0,122.4
25.0,49.0,50.0,615.0,92.25
26.0,51.0,52.0,1179.0,176.85
27.0,53.0,54.0,321.0,48.15
28.0,55.0,56.0,875.0,131.25
29.0,57.0,58.0,1019.0,152.85
30.0,59.0,60.0,358.0,53.7
31.0,61.0,62.0,545.0,81.75
32.0,63.0,64.0,637.0,95.55
33.0,65.0,66.0,864.0,129.6
34.0,67.0,68.0,701.0,105.15
35.0,69.0,70.0,982.0,147.3
36.0,71.0,72.0,1110.0,166.5
37.0,73.0,74.0,1111.0,166.65
38.0,75.0,76.0,1236.0,185.4
39.0,77.0,78.0,1008.0,151.2
40.0,79.0,80.0,702.0,105.3
