1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.37,0.54,0.74,0.28,0.72,0.12,0.49,0.98,0.49,0.68,0.46,0.04,0.29,0.5,0.36,0.17,0.9,0.22,0.45
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.37,0.12,0.09,0.08,0.82,0.56,0.01,0.85,0.7,0.71,0.51,0.73,0.94,0.75,0.86,0.81,0.2,0.87,0.91,0.67
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.54,0.09,0.38,0.84,0.32,0.64,0.84,0.59,0.38,0.98,0.07,0.24,0.03,0.71,0.78,0.91,0.75,0.68,0.5,0.4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,0.08,0.84,0.76,0.47,0.65,0.28,0.52,0.03,0.04,0.57,0.12,0.01,0.01,0.8,0.12,0.2,0.56,0.08,0.42
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28,0.82,0.32,0.47,0.27,0.02,0.2,0.26,0.27,0.42,0.8,0.12,0.64,0.69,0.03,0.56,0.96,0.55,0.91,0.11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.56,0.64,0.65,0.02,0.74,0.04,1.0,0.7,0.19,0.76,0.24,0.63,0.04,0.17,0.57,0.45,0.69,0.57,0.97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12,0.01,0.84,0.28,0.2,0.04,0.71,0.13,0.31,0.12,0.6,0.39,1.0,0.46,0.23,0.35,0.01,0.2,0.93,0.57
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49,0.85,0.59,0.52,0.26,1.0,0.13,0.14,0.05,0.47,0.06,0.98,0.28,0.85,0.39,1.0,0.45,0.15,0.81,0.25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.7,0.38,0.03,0.27,0.7,0.31,0.05,0.9,0.29,0.43,0.52,0.78,0.36,0.41,0.57,0.79,0.71,0.36,0.92
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49,0.71,0.98,0.04,0.42,0.19,0.12,0.47,0.29,0.54,0.7,0.25,0.53,0.79,0.45,0.63,0.86,0.09,0.42,0.21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.68,0.51,0.07,0.57,0.8,0.76,0.6,0.06,0.43,0.7,0.31,0.78,0.98,0.1,0.26,0.45,0.83,0.19,0.8,0.67
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46,0.73,0.24,0.12,0.12,0.24,0.39,0.98,0.52,0.25,0.78,0.22,0.33,0.79,0.24,0.42,0.74,0.77,0.19,0.26
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04,0.94,0.03,0.01,0.64,0.63,1.0,0.28,0.78,0.53,0.98,0.33,0.56,0.51,0.12,0.29,0.44,0.44,0.58,0.26
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29,0.75,0.71,0.01,0.69,0.04,0.46,0.85,0.36,0.79,0.1,0.79,0.51,0.69,0.61,0.28,0.06,0.28,0.24,0.55
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.86,0.78,0.8,0.03,0.17,0.23,0.39,0.41,0.45,0.26,0.24,0.12,0.61,0.36,0.49,0.25,0.03,0.48,0.81
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36,0.81,0.91,0.12,0.56,0.57,0.35,1.0,0.57,0.63,0.45,0.42,0.29,0.28,0.49,0.92,0.43,0.15,0.2,0.23
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17,0.2,0.75,0.2,0.96,0.45,0.01,0.45,0.79,0.86,0.83,0.74,0.44,0.06,0.25,0.43,0.19,0.01,0.58,0.31
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.87,0.68,0.56,0.55,0.69,0.2,0.15,0.71,0.09,0.19,0.77,0.44,0.28,0.03,0.15,0.01,0.66,0.52,0.27
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22,0.91,0.5,0.08,0.91,0.57,0.93,0.81,0.36,0.42,0.8,0.19,0.58,0.24,0.48,0.2,0.58,0.52,0.22,0.16
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45,0.67,0.4,0.42,0.11,0.97,0.57,0.25,0.92,0.21,0.67,0.26,0.26,0.55,0.81,0.23,0.31,0.27,0.16,0.72
